"Lig.pop","Ligand","Lig.exp.perc","Receptor","Rec.pop","Rec.exp.perc","score","significance","interaction","study","tissue"
"Tbda","Fbln1",0.25,"Itgb1","Tbdb",0.6875,1.72727272727273,0.904351395730706,"Tbda Fbln1 Itgb1 Tbdb","Parabiosis2","LSK"
"Tbda","Lama1",0.0625,"Itgb1","Tbdb",0.6875,1.72727272727273,0.904351395730706,"Tbda Lama1 Itgb1 Tbdb","Parabiosis2","LSK"
"Tbda","Hspg2",0.0625,"Itgb1","Tbdb",0.6875,1.72727272727273,0.904351395730706,"Tbda Hspg2 Itgb1 Tbdb","Parabiosis2","LSK"
"Pla","Reln",0.230769230769231,"Itgb1","Tbdb",0.6875,1.72727272727273,0.904351395730706,"Pla Reln Itgb1 Tbdb","Parabiosis2","LSK"
"Tcell","Tgfb1",0.86734693877551,"Sdc2","Tbdb",0.1875,2.74411764705882,0.951765188834154,"Tcell Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Granulocyte","Pf4",0.0902255639097744,"Sdc2","Tbdb",0.1875,10.6666666666667,0.991995073891626,"Granulocyte Pf4 Sdc2 Tbdb","Parabiosis2","LSK"
"Progranulocy","Tgfb1",0.901833872707659,"Sdc2","Tbdb",0.1875,2.50598086124402,0.946325944170772,"Progranulocy Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Hematostem","Tgfb1",0.835553543714434,"Sdc2","Tbdb",0.1875,3.55289838247814,0.968185550082102,"Hematostem Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Tcell","Pf4",0.0535714285714286,"Sdc2","Tbdb",0.1875,1.9047619047619,0.917487684729064,"Tcell Pf4 Sdc2 Tbdb","Parabiosis2","LSK"
"Prolymphoid","Tgfb1",0.901277275146354,"Sdc2","Tbdb",0.1875,3.16209034543844,0.962951559934319,"Prolymphoid Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Hematostem","Pf4",0.165416451112261,"Sdc2","Tbdb",0.1875,4.39953088350274,0.976600985221675,"Hematostem Pf4 Sdc2 Tbdb","Parabiosis2","LSK"
"Tbdb","Tgfb1",1,"Sdc2","Tbdb",0.1875,5.625,0.982040229885057,"Tbdb Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Monocy","Pf4",0.0886075949367089,"Sdc2","Tbdb",0.1875,7,0.985940065681445,"Monocy Pf4 Sdc2 Tbdb","Parabiosis2","LSK"
"Monocy","Tgfb1",0.835443037974684,"Sdc2","Tbdb",0.1875,2.54545454545455,0.947044334975369,"Monocy Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Megakaryo","Tgfb1",0.830882352941177,"Sdc2","Tbdb",0.1875,3.61946902654867,0.969314449917898,"Megakaryo Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Bcellearly","Tgfb1",0.916666666666667,"Sdc2","Tbdb",0.1875,3.02346041055718,0.959975369458128,"Bcellearly Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Monocy","Fn1",0.848101265822785,"Sdc2","Tbdb",0.1875,8.65671641791045,0.989121510673235,"Monocy Fn1 Sdc2 Tbdb","Parabiosis2","LSK"
"Mzb","Tgfb1",0.933333333333333,"Sdc2","Tbdb",0.1875,1.92857142857143,0.918308702791461,"Mzb Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Granulocyte","Tgfb1",0.714285714285714,"Sdc2","Tbdb",0.1875,2.50526315789474,0.946120689655172,"Granulocyte Tgfb1 Sdc2 Tbdb","Parabiosis2","LSK"
"Tbdb","Grn",0.1875,"Sort1","Tbdb",0.8125,2.66666666666667,0.950431034482759,"Tbdb Grn Sort1 Tbdb","Parabiosis2","LSK"
"Pla","Nts",0.0769230769230769,"Sort1","Tbdb",0.8125,2,0.924568965517241,"Pla Nts Sort1 Tbdb","Parabiosis2","LSK"
"Progranulocy","Grn",0.484358144552319,"Sort1","Tbdb",0.8125,2.76169265033408,0.952278325123153,"Progranulocy Grn Sort1 Tbdb","Parabiosis2","LSK"
"Megakaryo","Grn",0.147058823529412,"Sort1","Tbdb",0.8125,2.1,0.930316091954023,"Megakaryo Grn Sort1 Tbdb","Parabiosis2","LSK"
"Hematostem","Grn",0.248771339886187,"Sort1","Tbdb",0.8125,2.30205354821939,0.940168308702791,"Hematostem Grn Sort1 Tbdb","Parabiosis2","LSK"
"Pla","Grn",0.461538461538462,"Sort1","Tbdb",0.8125,2,0.924568965517241,"Pla Grn Sort1 Tbdb","Parabiosis2","LSK"
"Mzb","Grn",0.233333333333333,"Sort1","Tbdb",0.8125,2,0.924568965517241,"Mzb Grn Sort1 Tbdb","Parabiosis2","LSK"
"Granulocyte","Grn",0.503759398496241,"Sort1","Tbdb",0.8125,2.80597014925373,0.953715106732348,"Granulocyte Grn Sort1 Tbdb","Parabiosis2","LSK"
"Tbda","Grn",0.6875,"Sort1","Tbdb",0.8125,4.36363636363636,0.976293103448276,"Tbda Grn Sort1 Tbdb","Parabiosis2","LSK"
"Monocy","Grn",0.89873417721519,"Sort1","Tbdb",0.8125,7.04225352112676,0.986042692939245,"Monocy Grn Sort1 Tbdb","Parabiosis2","LSK"
"Bcellearly","Grn",0.14247311827957,"Sort1","Tbdb",0.8125,2.41509433962264,0.943041871921182,"Bcellearly Grn Sort1 Tbdb","Parabiosis2","LSK"
"Tcell","Grn",0.0943877551020408,"Sort1","Tbdb",0.8125,2.59459459459459,0.948891625615764,"Tcell Grn Sort1 Tbdb","Parabiosis2","LSK"
"Prolymphoid","Grn",0.298296966471527,"Sort1","Tbdb",0.8125,2.86708296164139,0.954536124794745,"Prolymphoid Grn Sort1 Tbdb","Parabiosis2","LSK"
"Tbda","Tgfb3",0.1875,"Tgfbr2","Tbdb",0.875,2.07142857142857,0.929084564860427,"Tbda Tgfb3 Tgfbr2 Tbdb","Parabiosis2","LSK"
"Bcellearly","Tgfb3",0.0510752688172043,"Tgfbr2","Tbdb",0.875,2.18045112781955,0.934729064039409,"Bcellearly Tgfb3 Tgfbr2 Tbdb","Parabiosis2","LSK"
"Granulocyte","Scube3",0.0601503759398496,"Tgfbr2","Tbdb",0.875,2.07142857142857,0.929084564860427,"Granulocyte Scube3 Tgfbr2 Tbdb","Parabiosis2","LSK"
"Prolymphoid","Il12a",0.453166577967004,"Cd28","Tcell",0.630102040816326,8.45196735458503,0.976498357963875,"Prolymphoid Il12a Cd28 Tcell","Parabiosis2","LSK"
"Granulocyte","Il12a",0.165413533834586,"Cd28","Tcell",0.630102040816326,4.71255060728745,0.948070607553366,"Granulocyte Il12a Cd28 Tcell","Parabiosis2","LSK"
"Tbdb","Il12a",0.75,"Cd28","Tcell",0.630102040816326,8.27968960863698,0.975677339901478,"Tbdb Il12a Cd28 Tcell","Parabiosis2","LSK"
"Pla","Il12a",0.307692307692308,"Cd28","Tcell",0.630102040816326,10.2596153846154,0.981527093596059,"Pla Il12a Cd28 Tcell","Parabiosis2","LSK"
"Progranulocy","Il12a",0.199568500539374,"Cd28","Tcell",0.630102040816326,5.32390852390852,0.957512315270936,"Progranulocy Il12a Cd28 Tcell","Parabiosis2","LSK"
"Hematostem","Il12a",0.152159855147439,"Cd28","Tcell",0.630102040816326,5.62148071804278,0.960283251231527,"Hematostem Il12a Cd28 Tcell","Parabiosis2","LSK"
"Bcellearly","Il12a",0.467741935483871,"Cd28","Tcell",0.630102040816326,8.14314300339709,0.975266830870279,"Bcellearly Il12a Cd28 Tcell","Parabiosis2","LSK"
"Tbda","Il12a",0.0625,"Cd28","Tcell",0.630102040816326,8.63967611336032,0.977422003284072,"Tbda Il12a Cd28 Tcell","Parabiosis2","LSK"
"Megakaryo","Il12a",0.102941176470588,"Cd28","Tcell",0.630102040816326,4.93695777906304,0.951354679802956,"Megakaryo Il12a Cd28 Tcell","Parabiosis2","LSK"
"Mzb","Il12a",0.3,"Cd28","Tcell",0.630102040816326,7.19973009446694,0.97177750410509,"Mzb Il12a Cd28 Tcell","Parabiosis2","LSK"
"Tcell","Ifng",0.331632653061224,"Ifngr2","Tcell",0.125,3.94536891679749,0.932163382594417,"Tcell Ifng Ifngr2 Tcell","Parabiosis2","LSK"
"Hematostem","Angpt1",0.952211588204863,"Itga5","Tcell",0.048469387755102,12.3530515592887,0.985529556650246,"Hematostem Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Pla","Angpt1",0.615384615384615,"Itga5","Tcell",0.048469387755102,15.7894736842105,0.988813628899836,"Pla Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Granulocyte","Angpt1",0.706766917293233,"Itga5","Tcell",0.048469387755102,6.50895856662934,0.966748768472906,"Granulocyte Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Progranulocy","Angpt1",0.41747572815534,"Itga5","Tcell",0.048469387755102,5.14415884672923,0.954638752052545,"Progranulocy Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Monocy","Fn1",0.848101265822785,"Itga5","Tcell",0.048469387755102,11.3904163393559,0.983477011494253,"Monocy Fn1 Itga5 Tcell","Parabiosis2","LSK"
"Tbda","Fbn1",1,"Itga5","Tcell",0.048469387755102,5.18092105263158,0.955254515599343,"Tbda Fbn1 Itga5 Tcell","Parabiosis2","LSK"
"Tcell","Angpt1",0.900510204081633,"Itga5","Tcell",0.048469387755102,3.39197852989414,0.913279967159278,"Tcell Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Tbdb","Angpt1",0.6875,"Itga5","Tcell",0.048469387755102,3.82775119617225,0.929187192118227,"Tbdb Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Tbda","Spp1",0.6875,"Itga5","Tcell",0.048469387755102,8.61244019138756,0.977319376026273,"Tbda Spp1 Itga5 Tcell","Parabiosis2","LSK"
"Tbda","Angpt1",1,"Itga5","Tcell",0.048469387755102,13.8157894736842,0.98737684729064,"Tbda Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Prolymphoid","Angpt1",0.629324108568387,"Itga5","Tcell",0.048469387755102,4.90486257928118,0.951046798029557,"Prolymphoid Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Mzb","Angpt1",1,"Itga5","Tcell",0.048469387755102,3.46491228070175,0.91871921182266,"Mzb Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Tbda","Lgals3bp",0.6875,"Itga5","Tcell",0.048469387755102,3.94736842105263,0.932266009852217,"Tbda Lgals3bp Itga5 Tcell","Parabiosis2","LSK"
"Megakaryo","Angpt1",0.492647058823529,"Itga5","Tcell",0.048469387755102,4.14375490966222,0.93452380952381,"Megakaryo Angpt1 Itga5 Tcell","Parabiosis2","LSK"
"Granulocyte","Chad",0.0676691729323308,"Itgb1","Tcell",0.471938775510204,3.21081081081081,0.907738095238095,"Granulocyte Chad Itgb1 Tcell","Parabiosis2","LSK"
"Adip","Adipoq",0.108753315649867,"Adipor2","Adip",0.647214854111406,2.70791683326669,0.990649666059502,"Adip Adipoq Adipor2 Adip","Parabiosis2","Muscle"
"Slowt","Vegfa",0.192090395480226,"Ephb2","Adip",0.0742705570291777,1.69852941176471,0.950941105039466,"Slowt Vegfa Ephb2 Adip","Parabiosis2","Muscle"
"Ftiix","Vegfa",0.709147771696638,"Ephb2","Adip",0.0742705570291777,1.9018743109151,0.964905889496053,"Ftiix Vegfa Ephb2 Adip","Parabiosis2","Muscle"
"Smomus","Vegfa",0.2,"Ephb2","Adip",0.0742705570291777,1.9,0.964663023679417,"Smomus Vegfa Ephb2 Adip","Parabiosis2","Muscle"
"Mcr","Vegfa",0.163434903047091,"Ephb2","Adip",0.0742705570291777,1.64406779661017,0.944626593806922,"Mcr Vegfa Ephb2 Adip","Parabiosis2","Muscle"
"Adip","Vegfa",0.384615384615385,"Ephb2","Adip",0.0742705570291777,1.63448275862069,0.942440801457195,"Adip Vegfa Ephb2 Adip","Parabiosis2","Muscle"
"Fib","Vegfa",0.272189349112426,"Ephb2","Adip",0.0742705570291777,1.81521739130435,0.958348512446873,"Fib Vegfa Ephb2 Adip","Parabiosis2","Muscle"
"Endoth","Vegfa",0.214285714285714,"Ephb2","Adip",0.0742705570291777,1.88888888888889,0.963691560412872,"Endoth Vegfa Ephb2 Adip","Parabiosis2","Muscle"
"Ftiia","Adam9",0.107939189189189,"Itgav","Nmj",0.244897959183673,1.35176491045036,0.919854280510018,"Ftiia Adam9 Itgav Nmj","Parabiosis2","Muscle"
"Slowt","Adam9",0.0889830508474576,"Itgav","Nmj",0.244897959183673,1.58201058201058,0.944869459623558,"Slowt Adam9 Itgav Nmj","Parabiosis2","Muscle"
"Nmj","Adam9",0.163265306122449,"Itgav","Nmj",0.244897959183673,1.33101851851852,0.916575591985428,"Nmj Adam9 Itgav Nmj","Parabiosis2","Muscle"
"Mcr","Adam9",0.124653739612188,"Itgav","Nmj",0.244897959183673,1.90246913580247,0.970613236187007,"Mcr Adam9 Itgav Nmj","Parabiosis2","Muscle"
"Mcr","Calr",0.0775623268698061,"Itgav","Nmj",0.244897959183673,1.3234126984127,0.915482695810565,"Mcr Calr Itgav Nmj","Parabiosis2","Muscle"
"Ftiix","Adam9",0.0891321344800625,"Itgav","Nmj",0.244897959183673,1.30019493177388,0.912082574377656,"Ftiix Adam9 Itgav Nmj","Parabiosis2","Muscle"
"Fib","Adam9",0.0502958579881657,"Itgav","Nmj",0.244897959183673,1.72875816993464,0.960170006071645,"Fib Adam9 Itgav Nmj","Parabiosis2","Muscle"
"Nmj","Calr",0.054421768707483,"Itgav","Nmj",0.244897959183673,1.27777777777778,0.906860959319976,"Nmj Calr Itgav Nmj","Parabiosis2","Muscle"
"Adip","Adam9",0.0503978779840849,"Itgav","Nmj",0.244897959183673,1.41228070175439,0.926897389192471,"Adip Adam9 Itgav Nmj","Parabiosis2","Muscle"
"Smomus","Adam9",0.0933333333333333,"Itgav","Nmj",0.244897959183673,1.91666666666667,0.971220400728597,"Smomus Adam9 Itgav Nmj","Parabiosis2","Muscle"
"Endoth","Calr",0.0714285714285714,"Itgav","Nmj",0.244897959183673,1.7037037037037,0.956162720097146,"Endoth Calr Itgav Nmj","Parabiosis2","Muscle"
"Endoth","Adam9",0.0714285714285714,"Itgav","Nmj",0.244897959183673,2.12962962962963,0.978142076502732,"Endoth Adam9 Itgav Nmj","Parabiosis2","Muscle"
"Slowt","Serpine2",0.127118644067797,"Lrp1","Slowt",0.148305084745763,2.02391534391534,0.955191256830601,"Slowt Serpine2 Lrp1 Slowt","Parabiosis2","Muscle"
"Smomus","Serpine2",0.1,"Lrp1","Slowt",0.148305084745763,2.16253968253968,0.964420157862781,"Smomus Serpine2 Lrp1 Slowt","Parabiosis2","Muscle"
"Smomus","Serping1",0.06,"Lrp1","Slowt",0.148305084745763,1.66349206349206,0.910868245294475,"Smomus Serping1 Lrp1 Slowt","Parabiosis2","Muscle"
"Mcr","Serpine2",0.07202216066482,"Lrp1","Slowt",0.148305084745763,1.91941391941392,0.945719489981785,"Mcr Serpine2 Lrp1 Slowt","Parabiosis2","Muscle"
"Slowt","Lpl",0.196327683615819,"Lrp1","Slowt",0.148305084745763,2.34265159301131,0.971341833636916,"Slowt Lpl Lrp1 Slowt","Parabiosis2","Muscle"
"Slowt","Psap",0.209039548022599,"Lrp1","Slowt",0.148305084745763,2.04002574002574,0.956041287188828,"Slowt Psap Lrp1 Slowt","Parabiosis2","Muscle"
"Endoth","Psap",0.214285714285714,"Lrp1","Slowt",0.148305084745763,2.77248677248677,0.982027929568913,"Endoth Psap Lrp1 Slowt","Parabiosis2","Muscle"
"Mcr","Apoe",0.398891966759003,"Lrp1","Slowt",0.148305084745763,2.67718253968254,0.979842137219186,"Mcr Apoe Lrp1 Slowt","Parabiosis2","Muscle"
"Fib","Psap",0.242603550295858,"Lrp1","Slowt",0.148305084745763,1.88664343786295,0.939769277474195,"Fib Psap Lrp1 Slowt","Parabiosis2","Muscle"
"Mcr","Lpl",0.14404432132964,"Lrp1","Slowt",0.148305084745763,1.94340659340659,0.947905282331512,"Mcr Lpl Lrp1 Slowt","Parabiosis2","Muscle"
"Mcr","Psap",0.343490304709141,"Lrp1","Slowt",0.148305084745763,2.48517665130568,0.974863387978142,"Mcr Psap Lrp1 Slowt","Parabiosis2","Muscle"
"Ftiix","Lpl",0.301798279906177,"Lrp1","Slowt",0.148305084745763,1.81001727115717,0.931268973891925,"Ftiix Lpl Lrp1 Slowt","Parabiosis2","Muscle"
"Adip","Lpl",0.628647214854111,"Lrp1","Slowt",0.148305084745763,3.23222824994977,0.991863995142684,"Adip Lpl Lrp1 Slowt","Parabiosis2","Muscle"
"Adip","Psap",0.214854111405836,"Lrp1","Slowt",0.148305084745763,1.83292181069959,0.936369156041287,"Adip Psap Lrp1 Slowt","Parabiosis2","Muscle"
"Smomus","Psap",0.14,"Lrp1","Slowt",0.148305084745763,2.19818594104308,0.965877352762599,"Smomus Psap Lrp1 Slowt","Parabiosis2","Muscle"
"Fib","Lpl",0.165680473372781,"Lrp1","Slowt",0.148305084745763,2.00510204081633,0.954219793564056,"Fib Lpl Lrp1 Slowt","Parabiosis2","Muscle"
"Smomus","Lpl",0.16,"Lrp1","Slowt",0.148305084745763,2.33928571428571,0.970977534911961,"Smomus Lpl Lrp1 Slowt","Parabiosis2","Muscle"
"Fib","Serpine2",0.106508875739645,"Lrp1","Slowt",0.148305084745763,1.69814814814815,0.919975713418336,"Fib Serpine2 Lrp1 Slowt","Parabiosis2","Muscle"
"Endoth","Calr",0.0714285714285714,"Lrp1","Slowt",0.148305084745763,1.66349206349206,0.910868245294475,"Endoth Calr Lrp1 Slowt","Parabiosis2","Muscle"
"Endoth","Lpl",0.214285714285714,"Lrp1","Slowt",0.148305084745763,2.35661375661376,0.97170613236187,"Endoth Lpl Lrp1 Slowt","Parabiosis2","Muscle"
"Endoth","Pdgfb",0.166666666666667,"Lrp1","Slowt",0.148305084745763,1.60408163265306,0.905160898603522,"Endoth Pdgfb Lrp1 Slowt","Parabiosis2","Muscle"
"Slowt","Fgf2",0.0621468926553672,"Sdc2","Slowt",0.248587570621469,1.89178719008264,0.940740740740741,"Slowt Fgf2 Sdc2 Slowt","Parabiosis2","Muscle"
"Slowt","Fn1",0.0903954802259887,"Sdc2","Slowt",0.248587570621469,2.31507457386364,0.970127504553734,"Slowt Fn1 Sdc2 Slowt","Parabiosis2","Muscle"
"Ftiix","Fgf2",0.0688037529319781,"Sdc2","Slowt",0.248587570621469,1.74044421487603,0.92568306010929,"Ftiix Fgf2 Sdc2 Slowt","Parabiosis2","Muscle"
"Fib","Fn1",0.0562130177514793,"Sdc2","Slowt",0.248587570621469,1.66477272727273,0.912204007285975,"Fib Fn1 Sdc2 Slowt","Parabiosis2","Muscle"
"Bcellearly","Calr",0.718611772711807,"Itgav","Bcellearly",0.247703300442327,4.6978021978022,0.906976744186046,"Bcellearly Calr Itgav Bcellearly","Parabiosis2","PB"
"Dcii","Calr",0.763854425144748,"Itgav","Bcellearly",0.247703300442327,6.74393581513235,0.938689217758985,"Dcii Calr Itgav Bcellearly","Parabiosis2","PB"
"Dcii","Fn1",0.477667493796526,"Itgav","Bcellearly",0.247703300442327,19.0921507064364,0.977801268498943,"Dcii Fn1 Itgav Bcellearly","Parabiosis2","PB"
"Dcii","Tgfb1",0.764267990074442,"Itgav","Bcellearly",0.247703300442327,5.8563579277865,0.930232558139535,"Dcii Tgfb1 Itgav Bcellearly","Parabiosis2","PB"
"Tbda","Calr",0.4,"Itgav","Bcellearly",0.247703300442327,4.35164835164835,0.900634249471459,"Tbda Calr Itgav Bcellearly","Parabiosis2","PB"
"Nkcell","Calr",0.664092664092664,"Itgav","Bcellearly",0.247703300442327,5.01894326603629,0.914023960535588,"Nkcell Calr Itgav Bcellearly","Parabiosis2","PB"
"Dcii","Vcan",0.259305210918114,"Cd44","Dcii",0.794044665012407,26.7601184542796,0.976744186046512,"Dcii Vcan Cd44 Dcii","Parabiosis2","PB"
"Dcii","Fn1",0.477667493796526,"Cd44","Dcii",0.794044665012407,74.7248913239538,0.994009866102889,"Dcii Fn1 Cd44 Dcii","Parabiosis2","PB"
"Neu","Mmp9",0.9328165374677,"Cd44","Dcii",0.794044665012407,53.7202153547245,0.988372093023256,"Neu Mmp9 Cd44 Dcii","Parabiosis2","PB"
"Neu","Csf1",0.425495262704565,"Csf1r","Dcii",0.773779983457403,21.7776871360657,0.972163495419309,"Neu Csf1 Csf1r Dcii","Parabiosis2","PB"
"Nkcell","Il1b",0.0540540540540541,"Il1r2","Neu",0.794142980189492,24.9383328168578,0.98062015503876,"Nkcell Il1b Il1r2 Neu","Parabiosis2","PB"
"Neu","Il1rn",0.348837209302326,"Il1r2","Neu",0.794142980189492,11.0121957098096,0.950669485553207,"Neu Il1rn Il1r2 Neu","Parabiosis2","PB"
"Neu","Il1b",0.970714900947459,"Il1r2","Neu",0.794142980189492,160.242903914372,0.997885835095137,"Neu Il1b Il1r2 Neu","Parabiosis2","PB"
"Dcii","Il1b",0.36848635235732,"Il1r2","Neu",0.794142980189492,19.3459200342787,0.974277660324172,"Dcii Il1b Il1r2 Neu","Parabiosis2","PB"
"Neu","Il1b",0.970714900947459,"Il1rap","Neu",0.702842377260982,174.60733206326,0.998590556730092,"Neu Il1b Il1rap Neu","Parabiosis2","PB"
"Nkcell","Il1b",0.0540540540540541,"Il1rap","Neu",0.702842377260982,27.1738445378151,0.981677237491191,"Nkcell Il1b Il1rap Neu","Parabiosis2","PB"
"Dcii","Il1b",0.36848635235732,"Il1rap","Neu",0.702842377260982,21.0801190004621,0.97568710359408,"Dcii Il1b Il1rap Neu","Parabiosis2","PB"
"Dcii","Grn",0.682382133995037,"Tnfrsf1a","Neu",0.719207579672696,6.84100526220287,0.922480620155039,"Dcii Grn Tnfrsf1a Neu","Parabiosis2","PB"
"Neu","Tnf",0.0835486649440138,"Tnfrsf1a","Neu",0.719207579672696,6.087104142231,0.915433403805497,"Neu Tnf Tnfrsf1a Neu","Parabiosis2","PB"
"Nkcell","Ccl4",0.455598455598456,"Ccr5","Nkcell",0.602316602316602,23.3135593220339,0.980972515856237,"Nkcell Ccl4 Ccr5 Nkcell","Parabiosis2","PB"
"Nkcell","Ccl3",0.38996138996139,"Ccr5","Nkcell",0.602316602316602,7.45792079207921,0.93199436222692,"Nkcell Ccl3 Ccr5 Nkcell","Parabiosis2","PB"
"Tbda","Ccl5",1,"Ccr5","Nkcell",0.602316602316602,80.1115384615385,0.996124031007752,"Tbda Ccl5 Ccr5 Nkcell","Parabiosis2","PB"
"Tcell","Ccl5",0.294429708222812,"Ccr5","Nkcell",0.602316602316602,159.324324324324,0.998942917547569,"Tcell Ccl5 Ccr5 Nkcell","Parabiosis2","PB"
"Nkcell","Ccl5",0.976833976833977,"Ccr5","Nkcell",0.602316602316602,184.262313773183,0.999295278365046,"Nkcell Ccl5 Ccr5 Nkcell","Parabiosis2","PB"
"Neu","Ccl3",0.0852713178294574,"Ccr5","Nkcell",0.602316602316602,9.61888111888112,0.94538407329105,"Neu Ccl3 Ccr5 Nkcell","Parabiosis2","PB"
"Bcellearly","Calr",0.718611772711807,"Itgav","Nkcell",0.463320463320463,5.08585858585859,0.902396053558844,"Bcellearly Calr Itgav Nkcell","Parabiosis2","PB"
"Dcii","Calr",0.763854425144748,"Itgav","Nkcell",0.463320463320463,7.30101064789749,0.930232558139535,"Dcii Calr Itgav Nkcell","Parabiosis2","PB"
"Nkcell","Calr",0.664092664092664,"Itgav","Nkcell",0.463320463320463,5.43352713178295,0.907681465821001,"Nkcell Calr Itgav Nkcell","Parabiosis2","PB"
"Dcii","Tgfb1",0.764267990074442,"Itgav","Nkcell",0.463320463320463,6.34011544011544,0.918252290345314,"Dcii Tgfb1 Itgav Nkcell","Parabiosis2","PB"
"Dcii","Fn1",0.477667493796526,"Itgav","Nkcell",0.463320463320463,20.6692352092352,0.979563072586328,"Dcii Fn1 Itgav Nkcell","Parabiosis2","PB"
"Nkcell","Il15",0.154440154440154,"Il2ra","Tbda",0.4,3.46666666666667,0.934108527131783,"Nkcell Il15 Il2ra Tbda","Parabiosis2","PB"
"Dcii","Il15",0.196443341604632,"Il2ra","Tbda",0.4,3.75017543859649,0.94291754756871,"Dcii Il15 Il2ra Tbda","Parabiosis2","PB"
"Tbda","Il15",0.666666666666667,"Il2ra","Tbda",0.4,10.1333333333333,0.980972515856237,"Tbda Il15 Il2ra Tbda","Parabiosis2","PB"
"Neu","Il15",0.658053402239449,"Il2ra","Tbda",0.4,9.44153577661431,0.98062015503876,"Neu Il15 Il2ra Tbda","Parabiosis2","PB"
"Bcellearly","Clcf1",0.154134059203811,"Il6st","Tbda",0.533333333333333,3.46633554083885,0.933756166314306,"Bcellearly Clcf1 Il6st Tbda","Parabiosis2","PB"
"Tcell","Osm",0.0530503978779841,"Il6st","Tbda",0.533333333333333,2.75,0.922832980972516,"Tcell Osm Il6st Tbda","Parabiosis2","PB"
"Tcell","Clcf1",0.193633952254642,"Il6st","Tbda",0.533333333333333,3.12671232876712,0.931289640591966,"Tcell Clcf1 Il6st Tbda","Parabiosis2","PB"
"Nkcell","Clcf1",0.247104247104247,"Il6st","Tbda",0.533333333333333,3.265625,0.93199436222692,"Nkcell Clcf1 Il6st Tbda","Parabiosis2","PB"
"Nkcell","Osm",0.0926640926640927,"Il6st","Tbda",0.533333333333333,2.97916666666667,0.927413671599718,"Nkcell Osm Il6st Tbda","Parabiosis2","PB"
"Neu","Osm",0.137812230835487,"Il6st","Tbda",0.533333333333333,5.809375,0.966878083157153,"Neu Osm Il6st Tbda","Parabiosis2","PB"
"Neu","Timp2",0.354005167958656,"Itga1","Tbda",0.2,8.99270072992701,0.978858350951374,"Neu Timp2 Itga1 Tbda","Parabiosis2","PB"
"Nkcell","Timp2",0.204633204633205,"Itga1","Tbda",0.2,7.48427672955975,0.974630021141649,"Nkcell Timp2 Itga1 Tbda","Parabiosis2","PB"
"Dcii","Timp2",0.202233250620347,"Itga1","Tbda",0.2,6.24130879345603,0.96969696969697,"Dcii Timp2 Itga1 Tbda","Parabiosis2","PB"
"Tcell","Timp2",0.257294429708223,"Itga1","Tbda",0.2,6.25429553264605,0.970401691331924,"Tcell Timp2 Itga1 Tbda","Parabiosis2","PB"
"Nkcell","Tnf",0.0579150579150579,"Traf2","Tbda",0.4,2.13333333333333,0.905919661733615,"Nkcell Tnf Traf2 Tbda","Parabiosis2","PB"
"Neu","Tnf",0.0835486649440138,"Traf2","Tbda",0.4,2.81786941580756,0.924594785059901,"Neu Tnf Traf2 Tbda","Parabiosis2","PB"
"Mcr","Il1b",0.262166405023548,"Adrb2","Basal",0.647300284180613,120.976500657222,0.994710371141172,"Mcr Il1b Adrb2 Basal","Parabiosis2","Skin"
"Ib","Fgf2",0.0625,"Cd44","Basal",0.89406378275971,8.28899371862466,0.903746097814776,"Ib Fgf2 Cd44 Basal","Parabiosis2","Skin"
"Melano","Fgf2",0.1125,"Cd44","Basal",0.89406378275971,10.4763670610395,0.924210891432536,"Melano Fgf2 Cd44 Basal","Parabiosis2","Skin"
"Sg","Fgf2",0.122418879056047,"Cd44","Basal",0.89406378275971,10.3986924211059,0.923257023933403,"Sg Fgf2 Cd44 Basal","Parabiosis2","Skin"
"Fib","Fgf2",0.224589591337758,"Cd44","Basal",0.89406378275971,13.1972897658507,0.936351023239681,"Fib Fgf2 Cd44 Basal","Parabiosis2","Skin"
"Mcr","Mmp9",0.417582417582418,"Cd44","Basal",0.89406378275971,29.2023430021283,0.970950398890045,"Mcr Mmp9 Cd44 Basal","Parabiosis2","Skin"
"Ib","Hbegf",0.205357142857143,"Erbb2","Basal",0.287969687401326,8.125,0.900971210544572,"Ib Hbegf Erbb2 Basal","Parabiosis2","Skin"
